Date,SiteID,Station,NominalDepth,SamplingDepth,CTD Cast Rep,UniqueID,NH4_ResultID,NH4_Lab,NH4_QC,NH4_QF,NH4_QA,NH4_Comment,NH4_SampleFieldReplicateNumber,NO2_ResultID,NO2_Lab,NO2_QC,NO2_QF,NO2_QA,NO2_Comment,NO2_SampleFieldReplicateNumber,NO3_ResultID,NO3_Lab,NO3_QC,NO3_QF,NO3_QA,NO3_Comment,NO3_SampleFieldReplicateNumber,PO4_ResultID,PO4_Lab,PO4_QC,PO4_QF,PO4_QA,PO4_Comment,PO4_SampleFieldReplicateNumber,SiOH4_ResultID,SiOH4_Lab,SiOH4_QC,SiOH4_QF,SiOH4_QA,SiOH4_Comment,SiOH4_SampleFieldReplicateNumber
5/17/2010,241,SAR003,0,0.92,1,1502663,63519513,0.5147,2,0,3,,1,63519511,0.1743,2,0,3,,1,63519510,6.6534,2,0,3,,1,63519512,0.8463,2,0,3,,1,63519514,28.0919,2,0,3,,1
5/17/2010,241,SAR003,10,10.71,1,1502664,63519516,1.5028,2,0,3,,1,63519518,0.5211,2,0,3,,1,63519519,20.386,2,0,3,,1,63519517,2.1702,2,0,3,,1,63519515,18.231,2,0,3,,1
6/8/2010,241,SAR003,0,2.91,1,1502887,63520633,0.2817,2,0,3,,1,63520631,0.1566,2,0,3,,1,63520630,10.749,2,0,3,,1,63520632,1.3189,2,0,3,,1,63520634,41.1303,2,0,3,,1
7/26/2010,241,SAR003,0,,1,1502999,63521193,0.0733,2,0,3,,1,63521191,0,2,J,3,,1,63521190,0.57,2,0,3,,1,63521192,0.4488,2,0,3,,1,63521194,14.4936,2,0,3,,1
7/26/2010,241,SAR003,10J,,1,1503006,63521226,1.172,2,0,3,,1,63521228,0.2216,2,0,3,,1,63521229,19.238,2,0,3,,1,63521227,2.1461,2,0,3,,1,63521225,45.0798,2,0,3,,1
8/23/2010,241,SAR003,0,0.75,1,1503098,63521686,0.0967,2,0,3,,1,63521688,0.1112,2,0,3,,1,63521689,25.2814,2,0,3,,1,63521687,2.6134,2,0,3,,1,63521685,52.8646,2,0,3,,1
8/23/2010,241,SAR003,10,9.56,1,1503097,63521683,0.2325,2,0,3,,1,63521681,0.1576,2,0,3,,1,63521680,23.65,2,0,3,,1,63521682,2.5133,2,0,3,,1,63521684,50.1726,2,0,3,,1
9/22/2010,241,SAR003,0,,1,1503143,63521913,0.0185,2,J,3,,1,63521911,0.0726,2,0,3,,1,63521910,2.4639,2,0,3,,1,63521912,0.9158,2,J,3,,1,63521914,20.1169,2,0,3,,1
9/22/2010,241,SAR003,10J,,1,1503144,63521916,0.6315,2,0,3,,1,63521918,0.2956,2,0,3,,1,63521919,23.2565,2,0,3,,1,63521917,2.7034,2,0,3,,1,63521915,52.6473,2,0,3,,1
10/19/2010,241,SAR003,0,0.87,1,1503190,63522146,0.1303,2,0,3,,1,63522148,0.0187,2,J,3,,1,63522149,0.6585,2,0,3,,1,63522147,0.4552,2,0,3,,1,63522145,26.523,2,0,3,,1
11/10/2010,241,SAR003,0,0.81,1,1503320,63522798,1.2908,2,0,3,,1,63522797,0.4515,2,0,3,,1,63522799,14.7156,2,0,3,,1,63522796,2.2957,2,0,3,,1,63522795,51.8946,2,0,3,,1
1/4/2011,241,SAR003,0,0.74,1,1501043,63511413,0.008,2,J,3,,1,63511415,0.1797,2,0,3,,1,63511411,26.2367,2,0,3,,1,63511412,2.3339,2,J,3,,1,63511414,80.3631,2,0,3,,1
1/4/2011,241,SAR003,10,9.45,1,1501044,63511418,0.1473,2,0,3,New nutrient flat,1,63511416,0.0479,2,0,3,New nutrient flat,1,63511420,28.9306,2,0,3,New nutrient flat,1,63511419,2.7637,2,0,3,New nutrient flat,1,63511417,69.6031,2,0,3,New nutrient flat,1
3/7/2011,241,SAR003,0,1.05,1,1502319,63517793,0.2362,2,0,3,,1,63517791,0.2069,2,0,3,,1,63517790,12.0445,2,0,3,,1,63517792,1.1353,2,0,3,,1,63517794,42.9904,2,0,3,,1
3/7/2011,241,SAR003,10,10.40,1,1502320,63517796,0.2436,2,0,3,,1,63517798,0.14,2,0,3,,1,63517799,25.9591,2,0,3,,1,63517797,2.2233,2,0,3,,1,63517795,60.9358,2,0,3,,1
4/18/2011,241,SAR003,0,1.09,1,1502391,63518153,0.5826,2,0,3,,1,63518151,0.1851,2,0,3,,1,63518150,8.7907,2,0,3,,1,63518152,0.8691,2,0,3,,1,63518154,43.9122,2,0,3,,1
4/18/2011,241,SAR003,10,10.47,1,1502392,63518156,0,2,J,3,,1,63518158,0.066,2,0,3,,1,63518159,28.4596,2,0,3,,1,63518157,2.2474,2,J,3,,1,63518155,60.9008,2,0,3,,1
5/10/2011,241,SAR003,0,,1,1502203,63517213,0.119,2,0,3,,1,63517211,0.0011,2,J,3,,1,63517210,0.0065,2,J,3,,1,63517212,0.0449,2,0,3,,1,63517214,11.968,2,0,3,,1
5/10/2011,241,SAR003,10,10.30,1,1502202,63517206,1.0633,2,0,3,,1,63517208,0.108,2,0,3,,1,63517209,23.2786,2,0,3,,1,63517207,2.0106,2,0,3,,1,63517205,49.0887,2,0,3,,1
6/8/2011,241,SAR003,0,1.06,1,1512301,63567689,0.1793,2,0,3,,1,63567687,0.0059,2,J,3,,1,63567688,0,2,J,3,,1,63567685,0.0503,2,0,3,,1,63567686,36.2722,2,0,3,,1
6/8/2011,241,SAR003,10,10.40,1,1512300,63567680,2.1738,2,0,3,,1,63567682,0.3216,2,0,3,,1,63567681,22.0344,2,0,3,,1,63567684,2.1048,2,0,3,,1,63567683,51.7602,2,0,3,,1
8/1/2011,241,SAR003,0,1.21,1,1512428,63568320,0.7752,2,0,3,,1,63568322,0.3365,2,0,3,,1,63568321,9.0774,2,0,3,,1,63568324,1.2979,2,0,3,,1,63568323,34.8211,2,0,3,,1
8/1/2011,241,SAR003,10,10.62,1,1512429,63568329,0.1184,2,0,3,,1,63568327,0.3134,2,0,3,,1,63568328,23.6821,2,0,3,,1,63568325,2.2009,2,0,3,,1,63568326,44.8653,2,0,3,,1
9/6/2011,241,SAR003,0,1.17,1,1512529,63568829,0.2294,2,0,3,,1,63568827,0.1506,2,0,3,,1,63568828,4.0745,2,0,3,,1,63568825,1.2598,2,0,3,,1,63568826,39.687,2,0,3,,1
9/6/2011,241,SAR003,10,10.55,1,1512530,63568830,0.1769,2,0,3,,1,63568832,0.3026,2,0,3,,1,63568831,24.5803,2,0,3,,1,63568834,2.3758,2,0,3,,1,63568833,44.7511,2,0,3,,1
12/21/2011,241,SAR003,0,0.60,1,1512825,63570309,0.1711,2,0,3,,1,63570307,0.3961,2,0,3,,1,63570308,23.8427,2,0,3,,1,63570305,2.3091,2,0,3,,1,63570306,70.8951,2,0,3,,1
12/21/2011,241,SAR003,10,9.98,1,1512826,63570310,0.0705,2,0,3,,1,63570312,0.1338,2,0,3,,1,63570311,27.5289,2,0,3,,1,63570314,2.2603,2,0,3,,1,63570313,61.5236,2,0,3,,1
1/11/2012,241,SAR003,0,,1,1500016,63506280,1.2953,2,JH,3,Analyzed 2 months past expiration date,1,63506276,0.1711,2,JH,3,Analyzed 2 months past expiration date,1,63506277,22.4961,2,JH,3,Analyzed 2 months past expiration date,1,63506279,1.89,2,JH,3,Analyzed 2 months past expiration date,1,63506278,75.2145,2,JH,3,Analyzed 2 months past expiration date,1
1/11/2012,241,SAR003,10,10.62,1,1500017,63506281,0.1002,2,JH,3,Analyzed 2 months past expiration date,1,63506285,0.0487,2,JH,3,Analyzed 2 months past expiration date,1,63506284,28.1342,2,JH,3,Analyzed 2 months past expiration date,1,63506282,2.66,2,JH,3,Analyzed 2 months past expiration date,1,63506283,62.8777,2,JH,3,Analyzed 2 months past expiration date,1
2/6/2012,241,SAR003,0,1.06,1,1500094,63506669,0.106,2,JH,3,Analyzed 1 month past expiration date,1,63506666,0.1164,2,JH,3,Analyzed 1 month past expiration date,1,63506670,27.6078,2,JH,3,Analyzed 1 month past expiration date,1,63506668,2.5231,2,JH,3,Analyzed 1 month past expiration date,1,63506667,66.7881,2,JH,3,Analyzed 1 month past expiration date,1
2/6/2012,241,SAR003,10,10.74,1,1500095,63506672,0.0607,2,JH,3,Analyzed 1 month past expiration date,1,63506675,0.0091,2,JH,3,Analyzed 1 month past expiration date,1,63506671,29.0512,2,JH,3,Analyzed 1 month past expiration date,1,63506673,2.7245,2,JH,3,Analyzed 1 month past expiration date,1,63506674,62.2955,2,JH,3,Analyzed 1 month past expiration date,1
3/8/2012,241,SAR003,0,,1,1500185,63507122,0.2987,2,0,3,,1,63507125,0.1874,2,0,3,,1,63507121,23.6554,2,0,3,,1,63507123,1.7415,2,0,3,,1,63507124,73.5972,2,0,3,,1
4/10/2012,241,SAR003,0,,1,1500267,63507533,0.0788,2,0,3,,1,63507535,0,2,J,3,,1,63507531,0.19,2,0,3,,1,63507532,0.0805,2,0,3,,1,63507534,11.7865,2,0,3,,1
4/10/2012,241,SAR003,10,10.84,1,1500268,63507538,0.2274,2,0,3,,1,63507536,0.2813,2,0,3,,1,63507540,26.2823,2,0,3,,1,63507539,2.4327,2,0,3,,1,63507537,55.6036,2,0,3,,1
5/2/2012,241,SAR003,0,1.15,1,1500331,63507853,0.6746,2,0,3,,1,63507855,0.0251,2,0,3,,1,63507851,1.4324,2,0,3,,1,63507852,0.2274,2,0,3,,1,63507854,23.2731,2,0,3,,1
5/2/2012,241,SAR003,10,10.78,1,1500332,63507858,3.431,2,0,3,,1,63507856,0.2346,2,0,3,,1,63507860,14.7843,2,0,3,,1,63507859,1.8502,2,0,3,,1,63507857,47.9133,2,0,3,,1
6/11/2012,241,SAR003,0,1.19,1,1500449,63508443,1.4231,2,0,3,,1,63508445,0.1026,2,0,3,,1,63508441,2.2285,2,0,3,,1,63508442,0.4383,2,0,3,,1,63508444,18.7801,2,0,3,,1
6/11/2012,241,SAR003,10,10.62,1,1500450,63508448,2.6837,2,0,3,,1,63508446,0.6879,2,0,3,,1,63508450,20.1095,2,0,3,,1,63508449,1.9753,2,0,3,,1,63508447,50.1082,2,0,3,,1
7/31/2012,241,SAR003,0,0.99,1,1500584,63509118,0.1202,2,0,3,,1,63509116,0.086,2,0,3,,1,63509120,0.0737,2,J,3,,1,63509119,0.1054,2,0,3,,1,63509117,4.499,2,0,3,,1
7/31/2012,241,SAR003,10,10.52,1,1500585,63509123,0.4621,2,0,3,,1,63509125,0.2155,2,0,3,,1,63509121,20.575,2,0,3,,1,63509122,1.9227,2,0,3,,1,63509124,33.5356,2,0,3,,1
8/20/2012,241,SAR003,0J,,1,1500665,63509523,0.0704,2,0,3,"NO3 reported as ""-0.09"".  Beyond calibration range.",1,63509525,0.3079,2,0,3,"NO3 reported as ""-0.09"".  Beyond calibration range.",1,63509521,0,2,JE,3,"NO3 reported as ""-0.09"".  Beyond calibration range.",1,63509522,0.1328,2,0,3,,1,63509524,6.5957,2,0,3,"NO3 reported as ""-0.09"".  Beyond calibration range.",1
8/20/2012,241,SAR003,10J,,1,1500666,63509528,0.1484,2,J,3,,1,63509526,0.253,2,J,3,,1,63509530,19.5103,2,J,3,,1,63509529,1.9081,2,J,3,,1,63509527,37.3407,2,J,3,,1
9/17/2012,241,SAR003,0,10.58,1,1500764,63510018,0.0934,2,0,3,,1,63510016,0.1006,2,0,3,,1,63510020,3.1885,2,0,3,,1,63510019,1.0394,2,0,3,,1,63510017,22.917,2,0,3,,1
9/17/2012,241,SAR003,10,,1,1500765,63510023,0.1168,2,J,3,,1,63510025,0.2887,2,J,3,,1,63510021,22.0919,2,J,3,,1,63510022,2.4328,2,J,3,,1,63510024,50.4838,2,J,3,,1
10/25/2012,241,SAR003,0,0.90,1,1500842,63510408,2.4338,2,0,3,,1,63510406,0.396,2,0,3,,1,63510410,20.2934,2,0,3,,1,63510409,2.5318,2,0,3,,1,63510407,55.3579,2,0,3,,1
10/25/2012,241,SAR003,10,10.56,1,1500843,63510413,0.5711,2,0,3,,1,63510415,0.4208,2,0,3,,1,63510411,24.7103,2,0,3,,1,63510412,2.7494,2,0,3,,1,63510414,55.9966,2,0,3,,1
11/27/2012,241,SAR003,0,1.11,1,1500923,63510813,0.809,2,0,3,,1,63510815,0.2034,2,0,3,,1,63510811,23.5683,2,0,3,,1,63510812,2.2203,2,0,3,,1,63510814,65.8637,2,0,3,,1
11/27/2012,241,SAR003,10,10.80,1,1500924,63510818,0.2175,2,0,3,,1,63510816,0.0676,2,0,3,,1,63510820,25.8407,2,0,3,,1,63510819,2.4556,2,0,3,,1,63510817,55.4165,2,0,3,,1
1/16/2013,241,SAR003,0,0.94,1,1501105,63511723,0.3609,2,0,3,,1,63511725,0.2457,2,0,3,,1,63511721,22.8237,2,0,3,,1,63511722,2.028,2,0,3,,1,63511724,73.091,2,0,3,,1
1/16/2013,241,SAR003,10,10.57,1,1501106,63511728,0.0106,2,J,3,,1,63511726,0.0295,2,0,3,,1,63511730,24.8227,2,0,3,,1,63511729,2.5408,2,J,3,,1,63511727,60.307,2,0,3,,1
2/19/2013,241,SAR003,0,,1,1501214,63512267,0.0594,2,0,3,sample not in EAPMW,1,63512269,0.2314,2,0,3,sample not in EAPMW,1,63512270,16.9653,2,0,3,sample not in EAPMW,1,63512268,1.478,2,0,3,sample not in EAPMW,1,63512266,54.6412,2,0,3,sample not in EAPMW,1
2/19/2013,241,SAR003,10,10.83,1,1501215,63512274,0,2,J,3,sample not in EAPMW,1,63512272,0.0658,2,0,3,sample not in EAPMW,1,63512271,27.2135,2,0,3,sample not in EAPMW,1,63512273,2.5368,2,J,3,sample not in EAPMW,1,63512275,63.9452,2,0,3,sample not in EAPMW,1
3/19/2013,241,SAR003,0,,1,1501275,63512574,0.1706,2,0,3,,1,63512572,0.2769,2,0,3,,1,63512571,20.5011,2,0,3,,1,63512573,1.5711,2,0,3,,1,63512575,66.8513,2,0,3,,1
3/19/2013,241,SAR003,10,10.24,1,1501276,63512577,0.0247,2,J,3,,1,63512579,0.2151,2,0,3,,1,63512580,26.1445,2,0,3,,1,63512578,2.292,2,J,3,,1,63512576,63.0528,2,0,3,,1
4/8/2013,241,SAR003,0,0.77,1,1501344,63512917,0.1943,2,0,3,,1,63512919,0.0729,2,0,3,,1,63512920,2.6384,2,0,3,,1,63512918,0.4683,2,0,3,,1,63512916,29.6624,2,0,3,,1
4/8/2013,241,SAR003,10,10.13,1,1501345,63512924,0.6487,2,0,3,,1,63512922,0.1638,2,0,3,,1,63512921,15.731,2,0,3,,1,63512923,1.4589,2,0,3,,1,63512925,36.5748,2,0,3,,1
5/20/2013,241,SAR003,0,0.85,1,1501473,63513564,0.4535,2,0,3,,1,63513562,0.0968,2,0,3,,1,63513561,2.5627,2,0,3,,1,63513563,0.4758,2,0,3,,1,63513565,29.3793,2,0,3,,1
5/20/2013,241,SAR003,10,10.17,1,1501474,63513567,2.3572,2,0,3,,1,63513569,0.5098,2,0,3,,1,63513570,20.1554,2,0,3,,1,63513568,2.0503,2,0,3,,1,63513566,47.97,2,0,3,,1
6/17/2013,241,SAR003,0,0.70,1,1501539,63513894,0.6275,2,0,3,,1,63513892,0.0961,2,0,3,,1,63513891,2.0797,2,0,3,,1,63513893,0.5222,2,0,3,,1,63513895,31.0345,2,0,3,,1
6/17/2013,241,SAR003,10,9.62,1,1501540,63513897,2.0637,2,0,3,,1,63513899,0.3897,2,0,3,,1,63513900,12.3455,2,0,3,,1,63513898,1.3422,2,0,3,,1,63513896,36.2314,2,0,3,,1
7/30/2013,241,SAR003,0,1.03,1,1501648,63514437,0.0579,2,0,3,,1,63514439,0.011,2,J,3,,1,63514440,0.3484,2,0,3,,1,63514438,0.2086,2,0,3,,1,63514436,3.5143,2,0,3,,1
7/30/2013,241,SAR003,10,9.94,1,1501649,63514444,0.3812,2,0,3,,1,63514442,0.2986,2,0,3,,1,63514441,9.5357,2,0,3,,1,63514443,1.2552,2,0,3,,1,63514445,24.0726,2,0,3,,1
8/21/2013,241,SAR003,0,0.82,1,1501740,63514897,0,2,J,3,,1,63514899,0.1075,2,0,3,,1,63514900,3.8794,2,0,3,,1,63514898,0,2,J,3,,1,63514896,17.8288,2,0,3,,1
8/21/2013,241,SAR003,10,10.01,1,1501741,63514904,0.0963,2,0,3,,1,63514902,0.2008,2,0,3,,1,63514901,15.136,2,0,3,,1,63514903,1.6243,2,0,3,,1,63514905,34.8564,2,0,3,,1
9/11/2013,241,SAR003,0,0.81,1,1501789,63515144,0.0087,2,J,3,,1,63515142,0.1304,2,0,3,,1,63515141,5.8046,2,0,3,,1,63515143,1.2912,2,J,3,,1,63515145,32.0241,2,0,3,,1
9/11/2013,241,SAR003,10,9.87,1,1501790,63515147,0.0307,2,J,3,,1,63515149,0.2299,2,0,3,,1,63515150,20.6928,2,0,3,,1,63515148,2.2349,2,J,3,,1,63515146,46.4683,2,0,3,,1
10/29/2013,241,SAR003,0,0.97,1,1501889,63515643,0.5559,2,0,3,,1,63515641,0.3287,2,0,3,,1,63515640,17.1286,2,0,3,,1,63515642,2.2104,2,0,3,,1,63515644,51.676,2,0,3,,1
10/29/2013,241,SAR003,10,10.06,1,1501890,63515646,0.6728,2,0,3,,1,63515648,0.2755,2,0,3,,1,63515649,23.051,2,0,3,,1,63515647,2.5114,2,0,3,,1,63515645,50.1861,2,0,3,,1
11/22/2013,241,SAR003,0,0.86,1,1501980,63516096,0.763,2,0,3,,1,63516098,0.3331,2,0,3,,1,63516099,19.0881,2,0,3,,1,63516097,2.2102,2,0,3,,1,63516095,61.0418,2,0,3,,1
11/22/2013,241,SAR003,10,9.94,1,1501981,63516103,0.4021,2,0,3,,1,63516101,0.3105,2,0,3,,1,63516100,23.9939,2,0,3,,1,63516102,2.6528,2,0,3,,1,63516104,56.3471,2,0,3,,1
12/11/2013,241,SAR003,0,0.93,1,1502014,63516266,0.3939,2,0,3,,1,63516268,0.3394,2,0,3,,1,63516269,19.636,2,0,3,,1,63516267,2.1203,2,0,3,,1,63516265,63.1114,2,0,3,,1
12/11/2013,241,SAR003,10,9.87,1,1502015,63516273,0.2477,2,0,3,,1,63516271,0.3762,2,0,3,,1,63516270,27.3368,2,0,3,,1,63516272,2.7369,2,0,3,,1,63516274,64.3137,2,0,3,,1
1/6/2014,241,SAR003,0,1.60,1,1512855,63570459,0.41,2,0,3,,1,63570455,0.343,2,0,3,,1,63570457,22.954,2,0,3,,1,63570458,2.135,2,0,3,,1,63570456,77.465,2,0,3,,1
1/6/2014,241,SAR003,10,10.70,1,1512856,63570460,0.199,2,0,3,,1,63570464,0.273,2,0,3,,1,63570462,25.227,2,0,3,,1,63570461,2.43,2,0,3,,1,63570463,70.178,2,0,3,,1
2/25/2014,241,SAR003,0,,1,1512996,63571164,2.569,2,0,3,"niskin #12, no water, hand sampled. ",1,63571162,0.111,2,0,3,"niskin #12, no water, hand sampled. ",1,63571160,7.932,2,0,3,"niskin #12, no water, hand sampled. ",1,63571163,1.157,2,0,3,"niskin #12, no water, hand sampled. ",1,63571161,51.034,2,0,3,"niskin #12, no water, hand sampled. ",1
2/25/2014,241,SAR003,10,10.75,1,1512997,63571165,0.344,2,0,3,,1,63571167,0.207,2,0,3,,1,63571169,28.597,2,0,3,,1,63571166,2.655,2,0,3,,1,63571168,64.195,2,0,3,,1
3/24/2014,241,SAR003,0,1.80,1,1513069,63571529,0.285,2,0,3,,1,63571525,0.28,2,0,3,,1,63571527,17.908,2,0,3,,1,63571528,1.114,2,0,3,,1,63571526,76.493,2,0,3,,1
3/24/2014,241,SAR003,10,10.76,1,1513070,63571530,0.1,2,0,3,,1,63571534,0.411,2,0,3,,1,63571532,25.965,2,0,3,,1,63571531,2.212,2,0,3,,1,63571533,63.118,2,0,3,,1
4/21/2014,241,SAR003,0,1.04,1,1513154,63571950,0.285,2,0,3,,1,63571954,0.01,2,J,3,,1,63571952,0.34,2,0,3,,1,63571951,0.124,2,0,3,,1,63571953,7.605,2,0,3,,1
5/12/2014,241,SAR003,0,0.91,1,1513233,63572349,0.26,2,0,3,"NO3, PO4, NO2 under detection limit, flagged as estimate. ",1,63572345,0.004,2,J,3,"NO3, PO4, NO2 under detection limit, flagged as estimate. ",1,63572348,0,2,J,3,"NO3, PO4, NO2 under detection limit, flagged as estimate. ",1,63572347,0,2,0,3,"NO3, PO4, NO2 under detection limit, flagged as estimate. ",1,63572346,19.505,2,0,3,"NO3, PO4, NO2 under detection limit, flagged as estimate. ",1
5/12/2014,241,SAR003,10,10.52,1,1513234,63572350,2.551,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-12,1,63572354,0.452,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-12,1,63572351,22.268,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-12,1,63572352,2.128,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-12,1,63572353,51.772,2,0,3,Lab Comment: MF1409; UW reported sample date: 2014-05-12,1
6/23/2014,241,SAR003,0,0.79,1,1513353,63572949,0.407,2,0,3,,1,63572945,0.22,2,0,3,,1,63572947,5.57,2,0,3,,1,63572948,1.024,2,0,3,,1,63572946,39.597,2,0,3,,1
6/23/2014,241,SAR003,10,10.20,1,1513354,63572950,1.99,2,0,3,,1,63572954,0.447,2,0,3,,1,63572952,20.62,2,0,3,,1,63572951,1.998,2,0,3,,1,63572953,43.199,2,0,3,,1
7/29/2014,241,SAR003,0,,1,1513420,63573281,0.099,2,0,3,"NO2 below detection limit, flagged as estimate. ",1,63573284,0,2,J,3,"NO2 below detection limit, flagged as estimate. ",1,63573280,0.167,2,0,3,"NO2 below detection limit, flagged as estimate. ",1,63573282,0.055,2,0,3,,1,63573283,9.541,2,0,3,"NO2 below detection limit, flagged as estimate. ",1
7/29/2014,241,SAR003,10,10.12,1,1513421,63573288,0.008,2,J,3,"NO2 below detection limit, flagged as estimate.",1,63573285,0.177,2,J,3,"NO2 below detection limit, flagged as estimate.",1,63573289,23.499,2,0,3,"NO2 below detection limit, flagged as estimate.",1,63573287,2.576,2,J,3,,1,63573286,60.048,2,0,3,"NO2 below detection limit, flagged as estimate.",1
8/18/2014,241,SAR003,0,0.95,1,1513501,63573688,0.336,2,0,3,,1,63573685,0.312,2,0,3,,1,63573689,21.285,2,0,3,,1,63573687,2.168,2,0,3,,1,63573686,43.032,2,0,3,,1
8/18/2014,241,SAR003,10,10.74,1,1513502,63573691,0.195,2,0,3,,1,63573694,0.2,2,0,3,,1,63573690,20.866,2,0,3,,1,63573692,2.128,2,0,3,,1,63573693,43.366,2,0,3,,1
9/16/2014,241,SAR003,0,0.89,1,1513595,63574158,0.038,2,J,3,"NO3, NO2, NH4 below detection limit, flagged as estimate.",1,63574155,0,2,J,3,"NO3, NO2, NH4 below detection limit, flagged as estimate.",1,63574159,0.113,2,J,3,"NO3, NO2, NH4 below detection limit, flagged as estimate.",1,63574157,0.09,2,J,3,,1,63574156,17.76,2,0,3,"NO3, NO2, NH4 below detection limit, flagged as estimate.",1
9/16/2014,241,SAR003,10,10.76,1,1513596,63574161,1.006,2,0,3,,1,63574164,0.246,2,0,3,,1,63574160,23.04,2,0,3,,1,63574162,2.362,2,0,3,,1,63574163,50.303,2,0,3,,1
10/29/2014,241,SAR003,0,1.01,1,1513689,63574627,1.708,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574625,0.292,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574629,17.321,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574628,2.243,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574626,42.982,2,J,3,J code due to bottle number and depth mismatch in field log.,1
10/29/2014,241,SAR003,10,10.71,1,1513688,63574622,1.628,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574624,0.312,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574620,18.254,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574621,2.139,2,J,3,J code due to bottle number and depth mismatch in field log.,1,63574623,45.08,2,J,3,J code due to bottle number and depth mismatch in field log.,1
11/18/2014,241,SAR003,0,1.04,1,1513773,63575047,0.518,2,0,3,,1,63575045,0.257,2,0,3,,1,63575049,19.486,2,0,3,,1,63575048,2.119,2,0,3,,1,63575046,52.602,2,0,3,,1
11/18/2014,241,SAR003,10,10.77,1,1513774,63575052,0.131,2,0,3,,1,63575054,0.124,2,0,3,,1,63575050,24.174,2,0,3,,1,63575051,2.497,2,0,3,,1,63575053,47.748,2,0,3,,1
1/21/2015,241,SAR003,0,,1,71795,76187,0.2648,2,0,3,UW reported sample date: 2015-01-21,1,76188,0.2019,2,0,3,UW reported sample date: 2015-01-21,1,76189,21.2283,2,0,3,UW reported sample date: 2015-01-21,1,76190,1.6939,2,0,3,UW reported sample date: 2015-01-21,1,76191,81.6877,2,0,3,UW reported sample date: 2015-01-21,1
2/17/2015,241,SAR003,0,0.83,1,73420,77555,0.2164,2,0,3,UW reported sample date: 2015-02-17,1,77556,0.202,2,0,3,UW reported sample date: 2015-02-17,1,77557,19.2657,2,0,3,UW reported sample date: 2015-02-17,1,77558,1.1785,2,0,3,UW reported sample date: 2015-02-17,1,77559,80.4841,2,0,3,UW reported sample date: 2015-02-17,1
2/17/2015,241,SAR003,10,10.69,1,73419,77550,0.003,2,J  ,3,NH4 below detection limit. UW reported sample date: 2015-02-17,1,77551,0.0412,2,0,3,UW reported sample date: 2015-02-17,1,77552,27.4856,2,0,3,UW reported sample date: 2015-02-17,1,77553,2.554,2,0,3,UW reported sample date: 2015-02-17,1,77554,62.4522,2,0,3,UW reported sample date: 2015-02-17,1
3/24/2015,241,SAR003,0,0.85,1,74934,79114,2.9946,2,0,3,UW reported sample date: 2015-03-24,1,79115,0.1647,2,0,3,UW reported sample date: 2015-03-24,1,79116,17.8229,2,0,3,UW reported sample date: 2015-03-24,1,79117,2.1068,2,0,3,UW reported sample date: 2015-03-24,1,79118,48.5988,2,0,3,UW reported sample date: 2015-03-24,1
3/24/2015,241,SAR003,10,10.27,1,74933,79109,0.4197,2,0,3,UW reported sample date: 2015-03-24,1,79110,0.1298,2,0,3,UW reported sample date: 2015-03-24,1,79111,8.9303,2,0,3,UW reported sample date: 2015-03-24,1,79112,1.0757,2,0,3,UW reported sample date: 2015-03-24,1,79113,35.3026,2,0,3,UW reported sample date: 2015-03-24,1
4/29/2015,241,SAR003,0,,1,75619,79614,0.0292,2,J  ,3,NH4 is under detection limit. UW reported sample date: 2015-04-29,1,79615,0,2,J  ,3,N02 is under detection limit. UW reported sample date: 2015-04-29,1,79616,0.26,2,0,3,UW reported sample date: 2015-04-29,1,79617,0.2251,2,0,3,UW reported sample date: 2015-04-29,1,79618,8.1813,2,0,3,UW reported sample date: 2015-04-29,1
4/29/2015,241,SAR003,10,10.55,1,75618,79609,0.9348,2,0,3,UW reported sample date: 2015-04-29,1,79610,0.2737,2,0,3,UW reported sample date: 2015-04-29,1,79611,16.3086,2,0,3,UW reported sample date: 2015-04-29,1,79612,1.789,2,0,3,UW reported sample date: 2015-04-29,1,79613,41.8038,2,0,3,UW reported sample date: 2015-04-29,1
6/15/2015,241,SAR003,0,1.08,1,76497,80438,0.0489,2,J  ,3,NH4 below detection limit; UW reported sample date: 2015-06-15,1,80439,0,2,J  ,3,NO2 is under detection limit. UW reported sample date: 2015-06-15,1,80440,0.0206,2,J  ,3,NO3 below detection limit; UW reported sample date: 2015-06-15,1,80441,0.4469,2,0,3,UW reported sample date: 2015-06-15,1,80442,12.4611,2,0,3,UW reported sample date: 2015-06-15,1
